TrnsnID,Data,CusmrID,ProdtID,ProdtName,Qutity,Prize,TtlSales,PaymentType,CusterAge
5651,07-03-2027,363,1059,Book M,14,191.55,2824.85,debit card,-7
7585,06-02-2026,300,1091,Book A,-4,189.23,1726.94,nan,96
2615,09/28/2031,620,1004,Book M,-5,23.63,3299.36,Credit,90
3791,09-12-2030,3,1061,Book I,0,52.95,1320.04,paypal,96
6087,07/05/2028,344,1001,Bok N,3,185.7,1378.36,nan,80
4861,31-05-2028,395,1038,Book R,8,109.34,3026.12,Credit Card,3
8334,07-04-2034,893,1006,Book K,-3,156.57,4376.93,paypal,62
1808,06-11-2035,222,1044,Book J,3,177.67,2253.1,Debit,-5
3529,05/29/2034,661,1011,Book S,2,187.97,1964.09,Credit,59
5263,04/18/2023,623,1057,Book O,-2,32.31,2797.29,paypal,62
1248,29-06-2035,436,1067,nan,2,125.85,1315.73,Cash,16
625,15-08-2024,472,1078,Bok N,19,129.4,2803.24,debit card,-8
3711,05/24/2033,650,1008,Book T,9,105.49,4253.76,debit card,53
3400,04/11/2028,612,1006,nan,-1,131.93,4292.81,nan,98
1852,13-04-2025,529,1049,Book K,5,94.78,4293.1,Credit Card,-7
7151,06-08-2025,158,1044,Book B,5,65.01,1637.38,nan,67
8158,10/08/2023,254,1059,Book P,2,14.96,56.32,Credit,37
3308,22-10-2028,491,1059,Book P,8,115.68,3370.09,Cash,72
9144,11/04/2025,75,1072,Book M,8,128.29,522.28,Cash,43
8824,03/31/2026,598,1022,Book B,14,37.5,497.79,Debit,41
7235,11/24/2027,32,1014,Book B,17,75.22,3801.6,Credit,70
5670,04/30/2023,868,1046,Book M,18,35.21,1928.15,debit card,74
9714,05/14/2034,749,1079,Book I,5,131.67,4480.59,debit card,0
8992,08/13/2026,842,1044,Boo E,8,122.36,3245.39,Debit,-2
440,06/27/2025,55,1021,Book J,15,33.25,4741.61,Credit Card,17
3425,08/24/2035,373,1045,Boo E,18,16.94,129.38,Debit,78
5007,01/02/2030,542,1062,Book D,-5,30.93,2561.3,Cash,-10
9254,08/05/2027,240,1054,Book K,4,67.9,3567.83,Cash,65
8104,02/03/2035,706,1011,Book L,8,93.53,1851.62,Credit Card,12
8070,03/05/2027,235,1003,Book I,-2,83.67,215.52,paypal,58
389,16-01-2035,890,1050,Book K,16,139.43,232.13,debit card,63
2089,06-10-2029,243,1012,Book L,17,24.29,131.54,Debit,45
6463,01-11-2025,652,1071,Boo E,4,98.91,4302.17,debit card,61
6439,04/12/2034,603,1074,Book K,17,66.2,2656.93,debit card,45
9810,11-08-2032,825,1088,Bookk H,-4,71.06,2111.79,Cash,16
1454,25-12-2033,411,1076,Boo E,12,83.09,526.77,paypal,43
6747,24-03-2026,62,1056,Book I,-4,22.08,822.7,Credit,19
7663,05/13/2023,787,1035,Book F,17,169.24,1136.84,Cash,15
2749,05/04/2027,293,1018,Book S,-1,120.43,4845.8,debit card,-10
6465,08/13/2024,496,1075,Bookk H,-4,161.08,348.4,Cash,58
7846,02-08-2027,987,1051,Book L,16,59.34,4084.12,debit card,33
89,12/15/2033,569,1058,Book J,16,100.22,2258.39,Credit Card,27
9191,02-07-2030,325,1098,Book A,-1,31.46,3342.49,Cash,-10
9668,06/24/2031,567,1092,nan,2,154.8,3494.56,Debit,47
5490,04/18/2036,346,1012,Book M,-1,105.54,2215.52,debit card,15
3762,19-11-2029,201,1013,Book I,5,51.38,26.09,Cash,36
5352,02/12/2034,386,1059,Book O,-3,179.7,2737.66,Credit Card,74
4032,01/27/2031,326,1029,Book O,17,113.12,1373.02,paypal,50
5211,19-12-2026,9,1058,Book F,-1,18.45,1767.34,nan,-5
3133,09-06-2029,418,1039,Book A,-3,175.17,747.86,Credit,99
4422,24-10-2024,766,1095,Book K,7,147.3,876.54,Credit Card,-5
8316,09/27/2032,906,1009,nan,-4,132.71,526.21,debit card,77
7357,08/13/2035,83,1026,nan,13,172.39,911.69,nan,50
1108,25-11-2030,860,1023,Bok N,18,190.92,2121.68,paypal,83
3544,02-07-2029,34,1071,Book P,9,82.27,3269.06,paypal,83
1085,08/02/2029,859,1088,Book B,-4,59.89,4906.86,Cash,28
7710,14-05-2029,893,1060,Book G,16,69.82,3476.87,nan,58
7372,28-10-2035,619,1053,Bok N,10,182.79,1719.88,Cash,19
6984,20-04-2028,243,1074,Book B,-3,186.1,3100.87,debit card,7
4265,09/09/2030,560,1036,Bookk H,10,101.11,2359.52,Cash,39
5883,27-09-2034,812,1091,nan,10,48.32,3955.12,Debit,40
9735,12-06-2036,515,1038,Bookk H,6,33.54,1779.96,Credit,64
2073,02/18/2035,178,1043,Book D,17,182.86,2649.89,nan,28
2184,05/06/2034,128,1036,Book S,5,129.27,2434.93,debit card,76
4986,02/14/2025,109,1085,Book G,6,32.21,4776.0,nan,33
4116,19-11-2023,622,1071,Book F,18,39.29,773.01,Credit,27
3072,26-09-2030,813,1086,Book O,1,76.9,2464.32,paypal,-6
6812,07/08/2030,82,1019,Bok N,6,112.29,3081.91,paypal,50
3530,17-01-2029,790,1012,Book O,-1,20.68,1238.12,Credit,36
417,21-09-2023,759,1042,Book J,-1,94.69,2350.83,Credit,57
1150,11/12/2028,812,1022,Book D,17,144.62,4464.26,debit card,94
1254,31-07-2036,26,1053,Bok N,3,112.81,851.34,paypal,32
8769,06-09-2024,605,1000,Book G,17,32.44,2661.03,debit card,78
3439,27-06-2035,949,1009,Bok N,0,116.81,1731.55,debit card,74
3740,08/31/2034,770,1067,Bookk H,5,136.89,2014.76,nan,23
109,04/16/2034,49,1033,Boo E,17,192.76,4595.77,Credit,60
5899,03/20/2035,498,1028,Bookk H,-2,45.84,252.51,Credit,55
9408,10-06-2026,555,1008,Book L,3,24.13,2323.75,Credit,81
5493,11/26/2031,555,1023,Book S,3,25.57,3587.85,Cash,32
7424,10-06-2029,621,1041,Book O,1,59.58,1752.58,debit card,34
3129,05/04/2034,817,1085,Book M,-5,147.18,403.96,debit card,86
1742,09/16/2031,393,1088,Book D,12,25.77,500.86,Debit,90
5781,03/20/2024,525,1033,Book F,14,33.16,1384.93,Credit Card,79
3131,17-12-2028,628,1042,Book I,16,6.14,2009.95,paypal,92
1794,13-12-2027,582,1067,Boo E,8,75.44,3940.29,Debit,4
9547,06/16/2030,120,1028,Book A,2,96.93,4585.82,debit card,21
3884,23-04-2024,545,1097,Book D,9,108.72,424.08,paypal,45
3942,12/21/2028,279,1003,Book T,13,164.34,2915.74,debit card,6
8476,02/27/2031,85,1096,Book G,5,140.6,4502.81,paypal,65
8451,06-02-2031,639,1062,Book F,8,175.0,394.37,paypal,29
1079,02/24/2025,381,1007,nan,-4,15.6,2792.09,Credit Card,16
6323,10/06/2028,839,1089,Boo E,17,75.25,854.24,Credit,51
7564,20-04-2024,518,1054,Boo E,3,31.33,838.72,Credit Card,-10
6909,04/12/2029,571,1058,Bookk H,17,103.15,3705.53,debit card,25
8178,02-03-2035,363,1076,nan,3,44.17,1108.35,Debit,70
6433,05/08/2033,30,1059,Book K,-5,135.92,2283.48,Cash,22
2070,01-07-2028,680,1002,nan,4,6.54,4077.95,debit card,65
6139,18-10-2031,681,1022,Book I,9,189.48,821.06,Cash,-2
1627,30-03-2028,802,1075,Bok N,9,97.74,1943.42,Cash,54
959,12-01-2024,776,1017,Book M,5,109.35,2286.68,nan,54
2214,21-05-2032,435,1086,Book G,9,86.58,4611.39,Credit,51
1670,05/06/2035,221,1065,Book I,3,9.76,1831.07,Cash,60
8690,08-05-2036,866,1034,Book S,13,104.07,2721.24,Credit Card,16
3609,12/09/2033,370,1082,Book B,15,117.66,125.91,Credit Card,20
2056,08/27/2027,85,1041,Boo E,13,99.17,3058.07,nan,43
7414,06/03/2029,57,1075,Bok N,8,183.25,4537.32,Debit,91
1632,19-07-2026,319,1049,Book B,0,71.27,2384.03,Debit,44
3534,06/22/2036,172,1028,nan,15,73.77,4381.44,Debit,-9
6672,21-11-2028,553,1022,Book K,16,167.58,2559.93,Credit Card,42
656,07/11/2035,580,1006,Book P,15,124.73,1561.41,paypal,-10
6058,02/09/2028,890,1056,Book J,5,53.56,4047.73,paypal,94
3016,22-08-2026,116,1067,Book D,11,72.42,4685.73,Cash,65
7567,10-07-2027,669,1005,Book S,2,70.97,2864.39,paypal,16
8332,07/24/2030,332,1047,nan,0,95.55,74.62,nan,26
543,01/22/2034,841,1083,Bookk H,18,110.88,1913.7,Credit Card,73
1370,20-11-2023,151,1017,Book P,2,57.29,4503.51,Debit,79
7082,03/01/2031,773,1033,Bookk H,11,50.29,241.13,Debit,48
4124,05/29/2035,504,1045,Book T,12,109.55,4426.01,paypal,77
2909,06-07-2026,664,1021,Boo E,17,38.81,4431.43,Cash,34
7284,28-04-2034,930,1027,Bookk H,-2,15.24,4752.28,Debit,63
5637,25-08-2024,768,1097,Book K,0,6.7,2258.5,Debit,79
3888,01-04-2030,694,1015,Book S,10,59.64,4881.34,debit card,91
3622,22-01-2025,533,1035,nan,-4,180.97,1321.75,paypal,28
8668,03/10/2023,614,1089,Book J,-1,179.86,4021.3,Cash,21
5362,06-08-2030,757,1023,Book K,1,63.41,2260.91,debit card,39
3694,12/05/2033,205,1028,Book O,14,193.89,3458.18,Credit Card,3
2944,04/05/2035,505,1020,Book M,8,81.62,2951.19,paypal,44
3946,11/21/2031,925,1078,Book S,0,165.0,413.72,Credit Card,10
9931,11/09/2030,106,1074,Book D,13,169.13,570.77,Debit,49
6904,10/12/2027,549,1074,Book T,3,39.18,4234.83,nan,68
8349,08/29/2033,303,1081,Book P,-2,13.1,2051.42,Debit,45
8548,07/22/2036,667,1051,Bok N,2,127.21,515.45,debit card,52
361,05-05-2032,591,1094,Boo E,-3,106.91,4759.65,Debit,95
8331,27-09-2025,233,1026,Boo E,9,97.13,79.99,Credit Card,91
961,19-07-2027,836,1045,Book G,2,157.16,158.72,nan,63
8799,18-08-2029,786,1000,nan,9,129.71,2110.51,Debit,32
102,01/20/2023,449,1075,Bok N,19,46.04,3821.33,Credit,10
8854,02/23/2032,758,1010,nan,3,106.44,1981.99,paypal,50
9559,15-08-2027,190,1047,Book R,-3,21.82,629.34,nan,15
9434,08-09-2034,411,1000,nan,4,198.62,4036.76,debit card,67
7587,29-04-2035,664,1074,Book I,9,187.04,3408.35,debit card,86
6436,09/25/2028,899,1011,Book S,2,47.96,1149.31,Credit Card,53
3001,02/21/2034,503,1016,Book B,-4,64.34,2267.95,Cash,57
6973,03-07-2027,70,1057,Book J,-2,65.79,4418.68,Debit,34
8547,01/16/2034,484,1052,Book K,10,195.67,632.84,Debit,37
857,21-07-2025,769,1051,Boo E,11,103.82,4348.83,Cash,58
6154,05/24/2024,770,1033,Boo E,-4,154.98,3270.91,nan,-3
591,25-10-2027,490,1065,Book S,19,23.31,2719.05,paypal,14
6432,12/30/2034,832,1059,Book I,19,141.77,4160.82,paypal,38
8940,08/08/2030,575,1067,Book A,-4,61.75,1114.43,Debit,56
7038,17-08-2032,498,1040,Book J,-3,113.23,3127.25,Credit Card,-3
9125,20-03-2030,781,1068,Book R,15,126.51,190.77,Credit,-2
8405,08-10-2032,34,1095,Book M,-4,47.44,4827.89,Cash,60
3394,04-11-2029,926,1012,Book I,12,169.23,4170.58,Credit Card,4
5432,05-10-2028,302,1097,Book I,15,141.22,1051.7,debit card,24
6648,17-10-2031,896,1035,Book I,10,191.32,181.6,Credit,91
648,02-12-2031,184,1052,Book O,-3,146.15,559.75,Credit Card,32
4904,21-02-2034,204,1056,Book O,4,175.06,452.57,paypal,75
6004,03-06-2031,834,1000,Book S,1,17.26,4475.99,Cash,36
3321,02/27/2024,40,1095,nan,5,105.29,200.64,paypal,76
9926,08/30/2032,773,1075,Book O,-5,175.15,21.97,paypal,50
2486,11/09/2034,563,1097,Book G,-2,31.5,3596.5,debit card,55
3146,07-06-2032,254,1035,Book O,17,156.39,1528.32,Credit,21
4662,01/19/2033,62,1091,nan,5,160.43,4319.78,paypal,50
4100,06/21/2029,112,1061,Book A,17,91.44,3113.7,Cash,51
7446,06/28/2029,120,1081,Book G,8,84.99,2976.63,Credit,-5
246,18-02-2027,957,1001,Bok N,-2,28.8,916.63,Credit Card,27
7829,07/05/2026,483,1037,Book S,-1,83.41,1891.77,nan,37
1781,10-08-2034,946,1006,Book O,16,38.0,4592.69,Credit,49
9645,12/07/2034,758,1073,Book D,10,185.66,2934.43,paypal,78
1672,05-02-2024,410,1067,Book I,5,9.22,4229.74,Debit,90
8279,08/14/2028,80,1066,nan,7,162.73,2723.97,paypal,37
334,22-07-2028,557,1093,Book S,-2,28.46,1822.27,debit card,71
1146,31-05-2036,76,1092,Book A,18,13.21,3839.97,debit card,-8
9105,04/27/2028,483,1087,Book O,9,15.93,4186.05,paypal,77
8611,11-06-2029,806,1050,Bok N,14,99.13,2286.24,debit card,36
264,18-06-2029,999,1022,Book K,8,195.92,2505.33,Credit,79
5654,01/14/2034,525,1046,Bok N,11,133.48,686.38,debit card,39
4487,25-01-2034,2,1089,Bok N,0,25.64,3788.32,Credit,30
1091,12/06/2027,439,1025,Boo E,19,134.28,3476.12,Cash,18
9989,08-02-2025,633,1084,Book M,19,156.57,1734.92,Cash,22
7239,31-07-2033,853,1065,Book O,14,27.95,2343.58,Cash,5
7816,10/17/2035,541,1015,Boo E,10,7.68,4487.59,paypal,38
1433,07/20/2031,670,1011,nan,10,29.24,1782.79,debit card,-2
766,10/14/2032,558,1073,Book I,3,79.35,144.73,Debit,0
9814,04-09-2027,615,1034,Book F,13,6.82,1365.23,Credit Card,80
3245,01-06-2023,673,1087,Bookk H,14,102.51,905.0,Debit,75
7882,12/08/2031,155,1017,Book I,12,82.02,1959.38,Credit,56
368,03/24/2034,23,1018,Book B,-2,174.56,1624.12,Credit,43
7130,22-05-2023,499,1016,Book A,0,68.96,4561.52,nan,52
3449,23-09-2033,591,1057,nan,-3,52.6,1800.27,Credit Card,22
9060,14-04-2033,917,1040,Book A,15,21.84,434.26,Debit,32
9566,17-08-2035,830,1084,Book F,16,84.41,3361.55,Debit,89
7258,09/06/2023,11,1076,Book B,8,80.11,1739.11,debit card,2
8439,14-01-2023,183,1024,Book R,9,91.21,3186.9,Credit Card,2
4817,10/18/2035,691,1087,Book O,-4,199.52,2488.24,debit card,81
6189,09/04/2027,224,1003,Book P,-3,162.55,1219.92,nan,36
3934,07/18/2032,549,1019,Book R,8,39.7,941.81,Debit,21
7771,12-07-2036,310,1091,Book J,14,102.04,2782.05,Cash,83
6553,17-03-2032,465,1003,Book I,0,95.21,836.7,debit card,83
1156,29-01-2024,596,1090,Bookk H,15,135.48,1260.08,nan,95
6381,12/26/2027,150,1096,Book B,16,156.58,1896.55,Cash,51
4820,09-01-2036,676,1047,Book O,-3,51.48,602.8,Credit,0
77,29-08-2025,801,1063,Book P,18,79.61,3515.07,debit card,75
1964,05/27/2027,318,1040,Boo E,-3,185.95,4550.77,Credit,37
1836,26-11-2034,472,1018,Book B,16,93.29,4545.39,Debit,8
4641,06-01-2029,847,1034,Book R,12,194.13,3744.11,paypal,46
4148,22-12-2026,442,1082,Book I,3,41.45,3488.31,nan,-6
7158,07/23/2025,748,1075,Book R,1,165.37,633.48,Debit,28
8604,02/13/2023,710,1066,Book A,9,33.35,2477.74,debit card,49
3080,21-04-2034,289,1023,Book B,-3,34.37,4753.29,paypal,96
9632,22-07-2031,522,1044,Book A,14,11.04,858.87,Credit,81
3376,20-12-2034,409,1065,Book A,6,89.67,4511.65,paypal,17
4140,12/03/2023,218,1099,Book O,10,44.45,4657.95,nan,14
1916,08/03/2024,917,1023,Book K,9,68.14,2905.17,Credit,-5
4,26-12-2035,356,1040,Book I,12,47.09,831.27,debit card,72
4193,12-08-2023,987,1096,Book T,-5,118.44,2915.75,debit card,1
705,07-06-2035,338,1002,Book F,18,157.82,3328.7,paypal,55
291,10/24/2024,391,1073,nan,10,31.63,641.49,nan,91
4344,10/01/2023,253,1007,Book G,12,159.26,2916.14,paypal,74
1255,07/24/2032,395,1090,Book O,-2,103.09,247.79,Cash,72
8757,05/18/2030,782,1078,nan,8,126.63,862.19,paypal,79
3885,14-09-2026,717,1096,Book B,19,89.79,2996.66,paypal,48
4748,04/09/2024,73,1074,Book K,17,183.01,4609.89,Credit,73
4683,10/26/2026,982,1054,Book L,11,46.85,4997.62,debit card,3
9514,12/12/2027,223,1095,Book S,-1,160.3,293.51,Cash,22
6096,01-02-2032,193,1072,Book L,18,73.29,1667.99,Cash,15
1331,09/12/2026,481,1029,Book J,5,174.69,4195.71,Credit,74
136,02/04/2035,46,1046,Book D,7,163.06,2179.99,Debit,46
9389,08-03-2033,27,1098,Book O,0,80.48,1007.32,Credit Card,44
1384,29-07-2028,494,1087,Book S,-1,5.39,1036.34,Credit Card,11
4191,13-07-2027,947,1067,Book R,8,28.27,2898.06,paypal,69
7214,08-07-2035,748,1077,Book L,-3,61.91,45.75,Cash,-4
9120,08/09/2025,538,1084,Book K,10,106.79,4838.25,paypal,50
669,23-12-2025,265,1049,Book B,10,81.83,1665.93,Credit Card,88
4739,01/20/2029,175,1066,Book L,16,187.92,618.86,Credit Card,68
1594,08/15/2023,604,1007,Book R,13,172.51,986.96,paypal,90
5911,29-03-2028,312,1055,Book K,6,57.39,4582.27,Cash,52
7941,01/30/2036,767,1047,Book A,8,63.81,2050.82,Debit,68
3858,26-07-2025,460,1021,Book F,17,45.97,814.7,paypal,49
2875,06/07/2034,364,1039,Book K,15,197.71,1252.24,debit card,82
7451,03/02/2035,889,1028,Bookk H,17,111.03,458.38,paypal,63
9973,05/30/2034,338,1027,Book S,18,111.51,2737.96,Credit Card,50
3149,29-11-2032,661,1031,Book L,-5,15.04,2175.19,Credit Card,89
4369,27-03-2034,325,1011,Book G,-3,192.1,2021.57,nan,42
8198,09/06/2034,452,1087,Book R,3,125.84,646.61,debit card,-5
331,09-07-2027,90,1036,Book O,10,111.66,4933.87,Credit Card,42
2148,03/26/2025,984,1047,Book P,15,163.08,1919.21,Debit,87
3602,11-05-2032,353,1019,Book R,14,60.74,2675.87,debit card,26
4304,14-01-2030,368,1089,Book D,3,56.87,2822.52,Debit,47
971,08/21/2035,469,1092,Book S,6,101.26,1398.09,debit card,94
3783,12-06-2025,901,1034,Bookk H,-2,20.42,791.59,debit card,-4
9028,06/19/2035,813,1035,Book J,19,128.96,4918.71,Cash,17
2471,20-04-2034,970,1024,Book D,5,116.36,644.32,Cash,62
8469,12/14/2025,42,1053,Book K,3,20.29,2439.77,Debit,26
1958,11/13/2035,593,1014,Book K,5,198.72,2192.11,paypal,-8
7002,10-02-2025,608,1057,Book B,1,114.4,2454.25,Debit,92
3827,11/06/2032,284,1085,Book A,4,58.4,1202.29,Credit Card,54
9438,10/29/2023,982,1016,Bookk H,11,84.19,2911.73,Credit Card,51
3022,03/03/2025,815,1097,Book R,9,199.02,2327.67,Debit,88
2795,25-10-2035,467,1093,Book F,19,108.9,4746.0,Debit,45
3144,11/07/2025,682,1072,Book R,15,37.8,3079.86,Debit,33
1559,09-02-2036,879,1029,Book T,0,124.53,2590.64,paypal,-5
1023,30-07-2027,631,1021,Bookk H,10,132.02,1709.89,Debit,52
8442,23-06-2029,557,1071,Book A,18,79.45,4329.11,Cash,90
6693,04/10/2023,234,1080,Boo E,3,156.91,2264.72,debit card,2
2408,08-07-2027,115,1092,Book I,19,40.69,868.09,Credit Card,52
8928,02-04-2025,196,1003,Book F,-1,31.93,2337.6,Credit Card,95
5327,03/04/2024,723,1093,Book I,0,105.96,4941.49,Cash,55
4519,22-12-2028,254,1013,Book F,18,117.08,4393.9,Credit Card,44
2708,07-01-2027,572,1082,Book R,-5,129.74,3393.9,Credit,15
7901,29-02-2024,765,1034,Book O,3,29.42,4289.96,Cash,19
2808,01-07-2023,586,1025,Book L,10,74.64,733.21,Debit,94
7672,29-11-2026,301,1029,Book F,-3,38.06,3070.88,Credit,71
2418,19-01-2025,704,1086,Book G,7,172.61,1553.52,nan,27
1761,12/26/2031,637,1094,Book D,-4,63.02,4990.28,nan,18
2190,04-06-2027,157,1041,Book J,0,186.38,580.49,Credit,91
4421,24-04-2024,220,1035,Bok N,10,149.08,3000.95,debit card,71
6063,10/27/2027,851,1073,Book F,12,75.56,627.34,debit card,-8
3915,25-04-2024,380,1098,Book T,-3,161.32,1011.64,Credit Card,73
3380,10/31/2029,981,1074,Book B,9,112.47,4288.66,debit card,65
1340,08/25/2028,81,1040,Book O,6,104.74,3445.5,Credit Card,49
8303,12/06/2032,804,1069,Book B,1,94.02,2981.12,debit card,49
796,20-08-2032,561,1080,Book O,17,25.83,2321.7,Debit,93
7607,26-10-2032,245,1076,Bok N,3,35.08,1989.18,Debit,15
7976,06-08-2028,104,1041,Book K,10,86.25,3779.38,debit card,9
6881,06/17/2027,798,1021,Book M,10,39.1,366.8,debit card,16
7689,28-12-2023,725,1053,nan,11,113.61,1420.93,Credit Card,68
9447,22-10-2034,914,1094,nan,5,181.92,4547.26,paypal,1
7210,02-03-2032,670,1088,nan,4,173.76,4991.62,Credit Card,-1
9034,04/20/2023,536,1017,Book M,17,103.17,466.66,Debit,18
6880,10-11-2027,913,1011,Book P,10,14.92,1072.02,Credit Card,7
5027,08/15/2032,793,1054,Book G,10,96.69,2280.88,Credit Card,83
145,11/27/2030,792,1003,Book G,6,145.44,4033.47,debit card,43
5130,05/02/2029,631,1057,nan,-4,50.9,3592.3,Debit,-5
6726,08/29/2028,555,1029,Book A,7,108.64,3087.9,paypal,33
2520,09/08/2027,927,1019,Book M,16,156.15,4339.05,nan,9
2459,17-05-2032,68,1009,Bookk H,14,195.39,2768.47,Cash,58
684,02/25/2027,518,1016,Book T,5,191.12,1919.05,debit card,31
7323,20-12-2027,420,1015,Bok N,9,158.41,180.29,Credit Card,28
6389,09/13/2024,822,1040,Book M,9,26.95,2344.39,Credit,82
3904,08/06/2024,663,1091,Book T,12,32.4,3478.71,Cash,86
3071,07/12/2033,208,1095,Book J,9,37.27,4827.86,paypal,78
9890,07/08/2031,202,1063,Book R,4,72.58,1165.57,paypal,66
6696,05/02/2028,381,1035,Boo E,12,77.65,4414.7,Credit Card,95
5212,08/22/2025,175,1050,Book T,-1,46.85,2147.07,nan,87
1784,05/18/2023,635,1088,Book O,3,122.71,4798.8,debit card,16
4334,06/07/2026,377,1057,Book J,-5,122.95,4533.93,Cash,84
7627,03/07/2033,405,1075,Book J,16,23.52,1459.17,nan,21
2234,19-06-2032,243,1049,Book I,6,94.56,417.89,Credit,-1
2406,12/06/2023,175,1013,Book M,-4,160.44,4811.75,debit card,16
6422,12/27/2025,794,1038,Book B,0,100.06,318.72,debit card,78
1473,03-03-2024,716,1057,Book R,-4,147.33,445.56,Debit,-1
7855,16-06-2031,721,1080,Book G,-5,160.47,2821.21,paypal,2
5636,18-06-2033,18,1056,Book T,6,125.22,2704.79,nan,-3
9039,08/17/2025,70,1025,Bookk H,12,80.55,389.37,Debit,-6
5528,02/17/2027,821,1005,Book M,11,142.78,4656.1,Credit,24
4851,06-08-2034,909,1065,Book O,19,68.11,627.87,paypal,47
9941,03/09/2031,579,1045,Book M,3,168.23,2131.35,paypal,76
8056,11/24/2035,444,1052,Bok N,5,126.12,1852.53,Cash,45
3769,06-05-2029,273,1045,Book S,-2,104.24,821.14,nan,-4
8275,07/03/2031,983,1088,Boo E,10,34.59,568.19,nan,66
5618,20-03-2024,105,1009,Book F,5,87.21,1417.57,Credit Card,43
7746,05/21/2030,203,1071,Book O,19,136.64,1359.48,paypal,93
7610,07-01-2030,449,1091,Boo E,-2,132.61,876.73,Credit,16
1,06/06/2026,718,1031,Book B,-2,82.76,1410.36,nan,54
9242,06-05-2034,933,1072,Book S,-5,153.92,3774.23,nan,4
544,03/24/2023,643,1071,Book R,7,196.27,4287.03,debit card,98
7886,10/05/2034,438,1021,Book J,-2,140.49,238.25,debit card,48
350,10/01/2025,232,1068,nan,9,55.27,3806.22,Credit,91
6753,31-10-2026,256,1015,Bookk H,6,184.86,4599.13,Cash,19
8149,02/19/2031,169,1086,Book F,10,165.86,2023.6,Debit,51
3747,08/30/2029,554,1046,Boo E,3,119.51,363.97,Credit Card,95
5462,08-09-2023,716,1059,nan,5,149.17,4164.22,paypal,76
458,01/10/2029,650,1087,Bookk H,5,158.88,4622.46,debit card,3
4293,05/13/2033,930,1004,Bookk H,-4,114.5,616.35,nan,39
4211,25-04-2029,67,1065,Book J,0,95.79,424.52,Credit Card,80
3743,01/09/2029,881,1079,Book R,19,43.81,287.55,Cash,97
8934,13-12-2029,471,1087,Book G,13,125.69,3816.92,Credit Card,98
6872,26-05-2030,982,1094,Book G,15,66.68,716.6,debit card,62
1459,06-08-2026,394,1077,Book J,9,150.17,2709.83,Cash,91
132,20-07-2031,964,1020,Book O,18,89.29,4845.54,paypal,22
2390,24-07-2031,477,1085,nan,15,59.89,2947.23,paypal,67
1703,11/21/2034,818,1004,Bookk H,15,177.4,3999.05,nan,31
9149,19-07-2028,570,1096,nan,5,175.53,2186.51,debit card,85
6051,06/26/2027,377,1089,Book L,9,63.06,2814.54,nan,46
5822,26-06-2035,561,1024,Book T,12,63.46,4796.91,Cash,58
3289,11/08/2030,940,1085,Book P,19,64.31,4252.44,Debit,35
2626,12-01-2032,256,1091,nan,19,16.22,2578.03,Debit,19
3533,04/09/2027,944,1061,Book R,-5,112.54,671.12,paypal,50
5928,05/14/2030,148,1062,Bookk H,1,61.85,276.37,Credit,58
9511,24-04-2033,785,1059,Book M,7,93.28,4240.06,paypal,82
8347,04-12-2024,655,1003,nan,14,82.52,146.41,debit card,24
3246,06/27/2029,599,1076,Book S,-2,198.22,3289.47,paypal,-6
3636,20-08-2035,700,1042,Boo E,8,48.2,1682.31,Cash,65
4195,04/09/2026,749,1048,Book S,-5,169.76,3336.76,Cash,19
593,07/05/2027,490,1074,nan,16,121.05,4991.82,Debit,47
7181,11/16/2026,620,1007,Bookk H,15,137.58,1601.37,Credit,76
6562,30-04-2029,179,1005,nan,15,167.73,1702.46,Credit,36
2593,18-04-2029,885,1094,nan,4,62.35,4545.08,debit card,-4
5675,31-05-2023,926,1020,nan,10,56.87,790.66,paypal,80
5641,16-06-2028,277,1020,Boo E,15,171.13,2599.67,Credit Card,1
1394,01/07/2028,463,1082,Book T,18,62.0,3910.66,Credit Card,44
8197,05/18/2032,701,1047,Book I,11,199.31,1412.51,Debit,-8
4186,03/05/2032,520,1068,nan,9,140.06,3211.98,Debit,14
6624,20-07-2032,264,1037,nan,7,118.06,2758.0,Debit,31
2651,12/08/2025,331,1003,Book J,2,169.55,762.37,debit card,18
7078,05/17/2028,261,1088,Book J,2,191.79,4905.53,Cash,71
3393,01/23/2023,822,1066,Book A,-5,120.85,3637.64,paypal,-1
7274,18-11-2024,921,1025,nan,18,139.89,4229.06,Credit Card,-3
1624,11/03/2029,855,1063,Book A,13,40.02,3283.07,Credit Card,-2
